TRAPGGP128F92E83B3,Jah Jah Children,Sugar Minott,1_0_0
TRAPHPQ12903CF2196,Mirador,Efterklang,2_0_0
TRAPHFM12903CC6475,Winter Song,The Fairways,1_0_0
TRAPHVG128F14595A7,The Joker,Steve Miller Band,1_0_0
TRAPHYP128F9341FE1,Hounds of Love,The Futureheads,1_0_1
TRAPHZT128F147A02B,Affliction,AFI,0_0_1
TRAPIPG128F42521C6,Décimas,Carlos Vives,1_0_0
TRAPITV128F42706C5,Might As Well Be On Mars,Alice Cooper,0_0_2
TRAPJFL128F42AA7B4,Still,Foo Fighters,0_0_1
TRAPJGX128F92F43A7,I'll Be,Edwin McCain,0_2_1
TRAPKAJ12903CE3DB7,Happ-E-2-C-U-A-Ginn,Graham Central Station,1_0_0
TRAPKKA128F4277C62,The Aftermath of Closure,Embodyment,0_1_0
TRAPKIJ128F42ACBC5,I Want More - Part 1,Faithless,0_1_0
TRAPLMD128F932FF43,Metal Militia,Metallica,0_1_0
TRAPLTR128EF340E25,Ice Age,Good Shoes,1_0_0
TRAPMYI128F4251DFF,You're the One,Language of Flowers,2_0_0
TRAPMTM128F425B4E5,Georgia,Cartel,0_1_0
TRAPNEO128E078D7C7,Nobody Can Win,Garbage,0_0_1
TRAPNMI128F428BCD8,Suture Up Your Future,Queens Of The Stone Age,0_0_1
TRAPNJP128F1463E4B,Other Side Of Antarctica,Vangelis,0_1_0
TRAPNDJ128F427AB8A,Get It While You Can,Janis Joplin,0_2_0
TRAPNYW128F4294F3E,Andrea,Fabrizio De André,0_1_0
TRAPOAM128F92CD89B,I Don't Understand Anything,Everything But The Girl,0_1_0
TRAPPUN128F429400B,Overdrive,Foo Fighters,1_0_0
TRAPQGC128F421431B,Sweet Wine,Cream,0_0_1
TRAPRCR128F425DA9C,The Clearing,Arab Strap,0_0_2
TRAPRMX128F145C1F3,Shangrila,Billy Idol,1_0_0
TRAPRLT128F428C6D3,As Daylight Fades,Lisa Miskovsky,0_0_1
TRAPRQZ128F427E188,Comfortable,John Mayer,0_2_1
TRAPRYG128F428AE4F,Marooned,Balligomingo,0_1_0
TRAPSSB128F93358F0,Human Disaster,The Juan MacLean,0_0_1
TRAPSVS128F92C50B1,Because The Night,Cascada,1_1_0
TRAPTYI128F146B561,I Remember Clifford,Lee Morgan,1_1_0
TRAPTYG128F9349F04,A Mansion On The Hill,Hank Williams,0_0_1
TRAPTOE128F4272000,Don't Matter,Akon,1_0_0
TRAPULX12903CDE273,Love Me Tender,Elvis Presley,0_1_0
TRAPUGG128F424D3D5,Tired Of England,Dirty Pretty Things,1_0_0
TRAPUWG128EF3425E7,Song for a Friend (Live from Montalvo),Jason Mraz,0_1_1
TRAPUGS128F42A04EA,Star Mile,Joshua Radin,0_3_2
TRAPVRU128F9302300,All Or Nothing,Skold vs. KMFDM,0_0_1
TRAPVJG128F423F042,Falling Man,Blonde Redhead,0_1_2
TRAPVGB128F42725AF,I Won't Spend Another Night Alone,The Ataris,1_0_0
TRAPWIO128F148B637,Summer Breeze (Album Version),Seals & Crofts,1_0_0
TRAPXNJ128F4252EB5,Break It To Me Gently,Brenda Lee,0_1_1
TRAPXBE128F93008A3,No One Knows You,Billie the Vision & The Dancers,1_0_1
TRAPXXW128F146FA4D,Ave Maria,Hayley Westenra,0_2_0
TRAPYHT128E0785F68,Little Sister,Rufus Wainwright,1_1_0
TRAPYDH128F42651CD,I Will Always Love You,Dolly Parton,0_2_1
TRAPZKO128F423128F,Country Road,James Taylor,0_1_0
TRAPZPQ128F9311F19,Love Grows (Where My Rosemary Goes),Edison Lighthouse,2_0_0
TRAPZTV128F92CAA4E,Single Ladies (Put a Ring on It),Beyoncé,2_0_0
TRAQAIW12903C9B61E,I Could Be Dreaming,Belle and Sebastian,2_0_0
TRAQBHJ128E0794F0B,Penny & Me,Hanson,2_0_0
TRAQCDP128F425C3A1,Fresh Feeling,Eels,3_3_0
TRAQCWL12903C9D5F8,Landscape at Speed,Shearwater,0_0_1
TRAQDSH128F423B6A2,Yine mi Çiçek,Sezen Aksu,0_0_1
TRAQDXA128F92CA653,Indo,Da Lata,1_2_0
TRAQDFW128F42902FB,Pretty In Scarlet,Guano Apes,0_0_1
TRAQEOP12903CA65E2,Tú,Shakira,0_0_1
TRAQETN128F4281AE3,Tonight,Low,0_1_1
TRAQELD128F4274F52,Come To Me Tonight,Daniel Johnston,0_0_1
TRAQELH128E07824FA,Golden Hair,Syd Barrett,0_1_2
TRAQEXA128F429299F,God Make Me Funky,The Headhunters,0_1_0
TRAQFWF128F428D626,Davis (Take 3),Cecil Taylor,0_0_1
TRAQFDV128F92C4560,Learning To Fall,Boys Like Girls,0_0_1
TRAQFSP128F9308509,Seemann,Apocalyptica,1_0_0
TRAQFRZ128F9314098,The Prisoner,Art Pepper,0_0_1
TRAQGBP12903CB1A10,I Believe in Father Christmas,Greg Lake,1_0_0
TRAQGMY128F425A2F5,A Whiter Shade Of Pale,Annie Lennox,0_1_0
TRAQGPC128C7196DB7,The Show,Girls Aloud,1_0_0
TRAQGTQ128F930E01E,The End,The Doors,0_0_1
TRAQGBW128F14792EB,Pure Minua,Ruoska,2_0_0
TRAQGNV128C7196894,All Of This,blink-182,0_0_1
TRAQHFV128F92DE186,She's Got Me Dancing,Tommy Sparks,2_0_0
TRAQHLX128F4266FEB,Root Beer Rag,Billy Joel,1_0_0
TRAQIHU128F42846BD,Song For No One,Ian Broudie,0_1_0
TRAQIED128F42915CC,Rivers Of Babylon,Boney M.,1_0_0
TRAQIPU128F145FCA8,I'll Let Him Know I Love Him,The Supremes,0_1_0
TRAQIXJ128F932D7E5,Você,Roberto Menescal,0_1_0
TRAQILD128F933C1FB,La Valse,Louise Attaque,0_0_1
TRAQJAM128F14AC5E8,Bruttosozialprodukt,Geier Sturzflug,1_0_0
TRAQJMP128F92E3821,Can't Take My Eyes Off You,Muse,1_0_0
TRAQKDW128F42AD9A5,What The Milkman Saw,Reverend and The Makers,1_0_0
TRAQKWU128F4251685,Penelope,of Montreal,1_0_0
TRAQLKF12903CE5631,Sigur 9A (untitled),Sigur Rós,0_1_1
TRAQLHL128F148E0CB,No Hay Otra Manera,Moderatto,0_0_1
TRAQMOW128F14922DF,J'Envoie Valser,Zazie,1_0_1
TRAQMKV128F423747A,I Came Here To Live,Trace Adkins,0_0_1
TRAQMEB12903CB24D3,Stadiums and Shrines II,Sunset Rubdown,0_0_1
TRAQNGF12903CC44BF,Elegia,New Order,0_2_2
TRAQOHQ128E07896C3,N.S.U.,Cream,1_0_0
TRAQPLF128E0781843,On The Tower,Sondre Lerche,1_1_1
TRAQPKV128E078EE32,Livin' On The Edge,Aerosmith,1_0_0
TRAQRFU128F423B166,Dockyard,Paul Kalkbrenner,0_1_0
TRAQRTK128F42842E4,Open Letter To A Friend,H-Blockx,0_1_0
TRAQRZL128F93283FB,Brazen (Weep),Skunk Anansie,0_1_1
TRAQRHA128F93001EB,Between Love & Hate,The Strokes,1_0_1
TRAQSZC12903C9E0E3,Heavenly Star,Genki Rockets,1_0_0
TRAQSZZ12903CB04E5,Swim,Message to Bears,0_1_0
TRAQTVG128F427F936,I Want Love,Elton John,0_1_1
TRAQTWR128F145E348,Black Cat,Gentle Giant,0_1_0
TRAQUZG128F92CEFED,The Mixed Tape,Jack's Mannequin,1_0_1
TRAQUCX12903CD43F9,Never-ending,Esion Jim,0_1_0
TRAQUPJ128E07993B0,I Wanna Hold You,McFly,1_0_0
TRAQVAK128F4255A55,Shrine of Angels,Medwyn Goodall,0_3_0
TRAQVTO128F14696A6,Da Funk,Daft Punk,1_0_0
TRAQWQC128F9350AB6,Amazing Grace (My Chains Are Gone),Chris Tomlin,0_1_0
TRAQYIK128F1497986,Old Soul Song,Bright Eyes,0_0_1
TRAQYFL12903D138CF,Descontrol,Daddy Yankee,1_0_0
TRAQYXU12903CB451D,Ecstasy,1200 Micrograms,1_0_0
TRAQYMZ12903CBA3FD,The Only Way Is Up,Yazz,1_0_0
TRAQYUK128F42368C2,(arrow up),Boredoms,0_1_0
TRAQYKM12903CF7B39,Carolina,Matt Wertz,1_1_0
TRAQZEN128F425A58B,Shoot You Down,The Stone Roses,0_1_0
TRAQZJA128F1484D43,Here We Go,Stakka Bo,0_1_0
TRARAEG128F42647B2,Tryin' to Get to Heaven,Bob Dylan,0_0_1
TRARAIO128E0780FDE,Spitting Games,Snow Patrol,2_1_1
TRARAXJ128F932D82C,Hong Kong Blues,Hoagy Carmichael,0_1_0
TRARBYG128F423E5A5,Walk Like An Egyptian,The Puppini Sisters,1_0_0
TRARBGR128F42264D1,It's My Party,Lesley Gore,0_0_1
TRARBNI12903CF7972,Evening/Morning,Bombay Bicycle Club,1_0_0
TRARCSJ12903CA71D8,Grey Skies Turn Blue,MxPx,1_0_0
TRARDVC128F4271EE3,Hawelt Ansak,Aline Khalaf,0_0_1
TRARDLL128E07837F7,I Just Don't Know What to Do With Myself,The White Stripes,0_0_1
TRARDJY128F14750EA,Year Zero,30 Seconds To Mars,1_0_0
TRARDUF128F423EF31,Alan Is a Cowboy Killer,mclusky,2_0_0
TRAREDO128F9308567,Forest Dreams,MIDIval PunditZ,0_1_0
TRAREYA128F932AD75,(Sittin' On) The Dock Of The Bay,Otis Redding,1_3_1
TRAREYX128F4251FFE,Sag mir wo wohnen die Engel,Beatrice,0_1_0
TRAREDZ12903CFB6E3,Clever girls like clever boys much more than clever boys like clever girls,Pelle Carlberg,2_0_1
TRARFWJ128F9339D70,Birch,Maximilian Hecker,0_2_0
TRARFVY128F93086DE,Lullaby,The Cure,0_2_0
TRARFER12903CF5E3F,Remember,Adema,0_0_1
TRARGCC128F423B449,Rebound,Monrose,0_1_0
TRARGZT128F933F6B2,Faces in the Dark,Generationals,1_0_0
TRARHVS128F93129F3,Tha,Aphex Twin,0_1_0
TRARHHJ128F148BFD8,Tostaky (Le Continent),Noir Désir,0_0_1
TRARIBY128F4273287,ATWA,System of a Down,0_0_1
TRARIZK128F92FF27A,Antarctica Starts Here,John Cale,1_0_1
TRARIXA128F42418C9,Bruised (album version),Jack's Mannequin,1_0_0
TRARJDF12903CC53D5,Plastik Christ,Suicide Commando,0_1_0
TRARJPL128F931C7D2,Summer Summer,The Almost,0_0_1
TRARKGW128F92EB8F9,Guilty Partner,New Order,1_0_0
TRARLZW128F429E9AB,Big Jumps,Emilíana Torrini,2_1_0
TRARMUI128F147162F,The Modern World,The Jam,1_0_0
TRARMZP128F428630B,Napoleon On The Bellerophon,Beirut,0_1_1
TRARNJX12903CD4875,Happiness Happening,Lost Witness,0_0_1
TRAROEH128F424FEC7,Don't Cry,The Black Ghosts,0_0_1
TRAROPL12903CD6D04,Decomposing Trees,Galaxie 500,0_0_1
TRAROYO128F428C210,Pieces of a Man,Gil Scott-Heron,0_0_1
TRAROCE128F9303308,Florecita Rockera,Aterciopelados,1_0_0
TRARPSY128F9314D72,Red,Daniel Merriweather,1_1_1
TRARPXT128F425FDF9,Polly,Nirvana,0_1_1
TRARPCK128F92FEA7F,Little Brother,Grizzly Bear,1_0_1
TRARQSD128F427E2AA,Wishlist,Pearl Jam,0_1_0
TRARQGC128F425E9B9,Manhasset,Speedy J,0_1_0
TRARQUR128F4240FCB,I Got It From My Mama,will.i.am,1_0_0
TRARRTI128F93112F1,Sometime Around Midnight,The Airborne Toxic Event,1_0_2
TRARREW128F92CD3D9,The Rose,Bette Midler,0_0_1
TRARRWQ12903CF4707,August Is Over,We The Kings,1_0_1
TRARTEH128F423DBC1,15 Step,Radiohead,0_1_0
TRARTGG128F424ABCD,Get Happy,Danny Wilson,1_0_0
TRARTWE128F423729E,Mother,Balanescu Quartet,0_0_3
TRARTPH128E0789C05,Settle For A Slowdown,Dierks Bentley,0_0_2
TRARUBB12903CE03F8,Hitting On The Waiter,Heatmiser,0_0_1
TRARUIU12903CEA9EC,Sun Goddess,Yesterday's New Quintet,0_2_0
TRARVZG12903CA0CE0,Underground,Kimya Dawson,0_0_1
TRARVKL128F42AF84C,Stone In Love,Journey,1_0_0
TRARVWT128F14531F3,Simple Together (album version),Alanis Morissette,0_1_0
TRARVQC12903CD43B5,Botanical Dimensions,Shpongle,1_1_0
TRARVEY128F9300AC3,Red Sky,Thrice,0_0_2
TRARWIK128F92E8B88,Monuments and Melodies,Incubus,0_1_1
TRARWBK128F1486DF1,The Canals Of Our City,Beirut,0_1_0
TRARXEX12903CB1408,Furthest Sense,Ride,0_0_1
TRARYVR128F9314FC6,I've Got Your Number,Passion Pit,0_1_0
TRARZKD128F425D64D,Forever,Chris Brown,1_0_0
TRARZOI128F14AA168,Baby Baby Baby,Joss Stone,1_0_0
TRARZQG12903CD4395,My Head Feels Like A Frisbee,Shpongle,1_0_0
TRARZLY128F147F7D9,I Came Here To Live,Trace Adkins,0_0_1
TRASAHB128E0798844,Ralph Wiggum,Bloodhound Gang,1_0_0
TRASAGX128F4262E28,Hillbillies From Outerspace,The Vaughan Brothers,1_0_0
TRASAQI128F426EEA3,Simple Twist Of Fate,Bob Dylan,0_0_1
TRASAGB128F4258FEA,Broken,Norah Jones,0_4_0
TRASBDW128F423108D,Lover In The Snow,Rivers Cuomo,1_0_0
TRASBVS12903CF4537,If I Ain't Got You,Alicia Keys,0_1_0
TRASBXB128EF356E78,It's Good For The Soul,The Salsoul Orchestra,0_1_0
TRASBJU128F9324EFA,Wish I Didn't Miss You,Angie Stone,0_0_1
TRASBZK128F42692CA,Crimson Wave,Amorphis,0_1_0
TRASCBY12903CD6F44,Decomposing Trees,Galaxie 500,0_0_1
TRASCWR12903CCC575,Hear My Train A Comin',Jimi Hendrix,0_1_0
TRASCEV128F9304D93,Relentless Fours,Grammatics,0_2_0
TRASCXI12903CAC5DA,Penelope (Radio Edit),4 Wings,0_4_0
TRASCMY128F426453E,You Make It Easy,James Taylor,0_1_0
TRASDIN128EF35FBD0,You're A Wolf,Sea Wolf,1_1_0
TRASDAP128F932E2AD,Midnight Hymn,Yanni,1_0_0
TRASDNB128F92FE726,Stranger in Paradise,Tony Bennett,0_1_0
TRASDYZ128F92FB0DF,Peppermint Twist,Joey Dee & The Starliters,1_0_0
TRASDOI128F1480E28,Emergency,Paramore,1_0_1
TRASEXK128F9300BD0,Williams' Blood,Grace Jones,1_0_0
TRASEDU128E0787844,Gente,Laura Pausini,1_1_0
TRASFUI128F92FAAB3,Rebirth,MIDIval PunditZ,0_1_0
TRASFSR128F92D271A,Don't Take It Too Bad,Townes Van Zandt,0_1_0
TRASFFK128E07816A3,Ribbons And Leaves,Graham Coxon,0_0_1
TRASFOM128F92F4B5D,Got To Stop,Sophie Zelmani,0_1_0
TRASGVG128F92E8E0F,Breakeven,The Script,0_2_2
TRASHJP128F42ACB12,Postcards,Faithless,0_1_0
TRASHSN12903CA9E34,Wait Til You See My Smile,Alicia Keys,1_0_0
TRASIFT128F1465691,Stay Tuned,Anja Garbarek,0_1_0
TRASIUQ128F145A3D7,The Long Road,Mark Knopfler,0_3_1
TRASJNI128F92FDB29,Out from Under,Britney Spears,0_0_1
TRASKVN128F1465723,Let It Be Love,Craig Armstrong,0_1_1
TRASKSR128F427E26A,Wedding Song,The Psychedelic Furs,0_0_1
TRASKVT128EF351F1B,The Sun Is Shining (Down on Me),DT8 Project,0_1_1
TRASKHL128F1476819,Umi Says,Mos Def,0_1_0
TRASLVK128F935046C,La excepción,Gustavo Cerati,0_1_0
TRASMVL128F421A776,Shelf Life,Carey Ott,0_1_0
TRASMWB128E0782908,Do Nothing,The Specials,0_1_0
TRASMWV128F933D2A8,Quicksand,La Roux,1_0_0
TRASNDA12903CB1B4B,16mm Dream,Jeremy Fisher,0_0_1
TRASNPB128F92F9A0B,Suddenly,Black Rebel Motorcycle Club,0_0_1
TRASNOT128E0791785,Gone To The Movies,Semisonic,0_0_1
TRASOWA128F9341247,Ring On The Sill,Cowboy Junkies,0_0_1
TRASOFS128F4243346,Fly High Michelle,Enuff Z'Nuff,0_0_1
TRASPZI128F4288F53,Lado Este,Sara Valenzuela,1_0_0
TRASPYM128E0792C57,I Was Your Man,Tindersticks,0_0_2
TRASPRW128F422E759,When The Saints Go Marching In,Louis Armstrong,0_1_0
TRASPJV12903CCD712,Nummela,Anssi Kela,0_0_1
TRASRMP128F42634E9,Sad Eye,The Pretty Things,0_0_1
TRASRJM128EF3553D9,The Alchemist (The Alchemist's Vision By Ralf Hildenbeutel),Enigma,0_2_0
TRASRYW128F92F47E3,I'll Be Home For Christmas,Diane Schuur,0_1_0
TRASSNW128F92F7728,Another Day,Buckshot LeFonque,0_2_2
TRASSYV128F422B4F5,The Pooka Sings,Final Fantasy,0_0_1
TRASSGQ128F9351BA1,Skyscraper,Julian Plenti,0_1_3
TRASSZI128F146EC5F,In My Arms,Snow Patrol,1_0_1
TRASSJH12903CA3108,When We Die,Bowling For Soup,0_0_2
TRASTRY12903CB4B0A,Sweet Disposition,The Temper Trap,2_0_2
TRASTNG12903CE7D31,Cecilia,Thomas Dybdahl,0_1_0
TRASUWA128F933E6F7,Safe,Travis,0_2_2
TRASUJG128F92D6316,I'm Still Breathing,Katy Perry,0_0_1
TRASUUD128F4273C72,Out Of Sight,Hooverphonic,0_2_0
TRASUTV128F92DE72A,Hallo Testbild,Gimmik,0_1_0
TRASVHD128F1465963,The One,Miguel Migs,0_1_0
TRASVKL128F931652A,One More Chance,Bloc Party,2_0_0
TRASVEM128E0796553,Trigger Hippie,Morcheeba,0_4_0
TRASVPT128F428894B,I Believe,Joana Zimmer,0_0_1
TRASWHC128F42482B1,Video,Aimee Mann,0_0_3
TRASWPD128F42B4F7B,We Ride,Rihanna,0_1_1
TRASXZE128F427F156,Smile,Heavenly,1_0_0
TRASYQQ128F425092B,Mr. Brightside (Jacques Lu Cont's Thin White Duke Mix),The Killers,2_1_0
TRASYVP12903D09590,Breathe Me In,Candlebox,0_1_0
TRASYGO128F42674B9,Rosalinda's Eyes,Billy Joel,0_1_0
TRASYKK128F4259836,Blown a Wish,My Bloody Valentine,1_2_0
TRASYNO128F146EDB3,I Am Trying to Break Your Heart,Wilco,0_1_1
TRASYGN128F4284C76,When I Close My Eyes,Dougal & Gammer Feat. Jenna,1_0_0
TRASZPM128F425A17C,Drifting Away,Faithless,1_1_0
TRASZCZ128F145529A,Nightbirds,Ryan Adams,0_2_1
TRASZCF128F4260947,My Little Empire,Manic Street Preachers,0_0_4
TRASZPS12903CDF6AA,How High The Moon,Lionel Hampton,1_0_0
TRATAZS12903CB8D7F,Ulvsblakk,Ulver,0_1_0
TRATAXN128F4267A14,Yuki,Vessels,0_0_1
TRATANL128F92E3FC5,Morning Has Broken,Cat Stevens,1_2_0
TRATAGT128F42807AF,A Crow Left Of The Murder,Incubus,1_0_0
TRATAZV128F425A410,Goody Two Shoes,Adam Ant,3_0_0
TRATBLI128F92F78F8,St. Patrick's Day,John Mayer,0_3_0
TRATBFQ128F9346713,Living In Misery,Kill Hannah,0_0_1
TRATCGA128E0781F0F,Blainville,µ-Ziq,0_1_0
TRATCLI128F422BCF8,Wind Beneath My Wings,RyanDan,0_1_0
TRATDDR128F92EC55E,Broadway Jungle,Toots and the Maytals,1_0_0
TRATDMP128F1461DB4,Love Hangover,Diana Ross,1_0_0
TRATEAE128F4284130,Soul Limbo,Booker T. & The MG's,2_0_0
TRATFND128F14957F9,All Mine,Dance Hall Crashers,1_0_0
TRATFWG128F9335C86,Running To Stand Still,Elbow,0_0_1
TRATFOL128F93497FA,Three Little Birds,Elizabeth Mitchell,1_0_0
TRATGLZ128F92EB4E9,Ben,Michael Jackson,0_1_1
TRATGLN128F14A23DB,Eple,Röyksopp,1_2_0
TRATGRG128F145310B,City of Screaming Statues,At the Gates,0_0_2
TRATGYF128F1476643,A TI,Motel,0_1_0
TRATGTU128F149D948,Landcrusing,Carl Craig,0_1_0
TRATHBJ128F931EB3B,PENNSYLVANIA POLKA,Frankie Yankovic,1_0_0
TRATHFM128F148ADD4,Hard Times,Eastmountainsouth,0_1_1
TRATIBK128F422540B,Plastic Toy Record Player,Lullatone,1_0_0
TRATIZR128E0781904,Liquid Bird,The Beta Band,0_0_1
TRATIVO128F148B651,One Of A Kind (Love Affair),The Spinners,1_0_0
TRATIAH128F426B422,The Poet and the Pendulum,Nightwish,0_0_1
TRATJSR128F4266791,I'm Real,Jennifer Lopez,3_0_0
TRATJHI128E078B4DD,Free,VAST,1_0_0
TRATKIX12903D02EB1,You Better Look Out,The Johnny Otis Show,0_0_1
TRATKAA128F426E8A0,Say a Little Prayer,Mary Black,0_1_0
TRATKDP128F9311128,Fire Escape,Fanfarlo,1_0_0
TRATLLI128F92FDCAA,Never Leave You,Tinchy Stryder,1_0_0
TRATMLO128F428B880,Losing A Friend,The Cardigans,0_2_0
TRATMHM128F92E4767,Right Turn,Alice in Chains,0_0_1
TRATMLU128F422BD49,Shine,Joni Mitchell,0_1_0
TRATMCI128F92F814D,Lifelong Passion,The Fireman,0_1_0
TRATMDD12903D11C7A,Stop The World (And Let Me Off),Patsy Cline,0_0_1
TRATMBD128F92D3CC5,Spiralling,Keane,1_0_0
TRATMLJ128F427ABCB,One Step Up,Bruce Springsteen,0_0_2
TRATMFO128F42B5EE1,Like An Old Fashioned Waltz,Sandy Denny,0_1_0
TRATNTM128F92CB1AB,En Cendres,Emilie Simon,0_1_0
TRATNNX128F426AA41,Green And Blue,Deep Forest,0_1_0
TRATPED128F92E0055,Morning Mist,Sébastien Schuller,0_0_1
TRATQQC128F423851A,Down On My Knees,Ayọ,0_3_1
TRATQEH128F14AEB13,Grand Central,Edward Shearmur,0_1_0
TRATQYY128F425B458,Merrymaking At My Place,Calvin Harris,1_1_0
TRATQPF128F92EA312,Dream Brother,Jeff Buckley,0_2_1
TRATQUU128F148EF2B,Go Let It Out,Oasis,2_0_0
TRATQHP128F421CDBA,In My Bed,Amy Winehouse,1_0_0
TRATRKC12903CCC6D7,Plastic Man,Seether,0_0_1
TRATRBK128F9325412,Magnetic Air,Solar Fields,0_2_0
TRATRMZ128F42A9AAC,Rain Down On Me,Kane,1_0_0
TRATSMR128E07984F1,Compound,Spacetime Continuum,0_1_0
TRATSQV128F9308973,Tout Le Monde,Carla Bruni,0_0_1
TRATSJC128E078A706,I Want You Back,The Jackson 5,2_1_0
TRATSLE128F4272CD9,Stay,Brian McKnight,0_1_0
TRATTOD128F4282B5A,So Far Away,Carole King,0_1_2
TRATULW128F428813F,Purify,Balligomingo,1_1_0
TRATUBL128F9350C00,A Strange Arrangement,Mayer Hawthorne,0_1_0
TRATULA128F934259A,Old Old Fashioned,Frightened Rabbit,1_0_0
TRATUTP128F1498DA7,Samba Do Grande Amor,Chico Buarque,0_1_0
TRATVXI128F428AE11,Secrets,The Orb,0_1_0
TRATWBP128F42BCA13,Turntable,TLC,0_1_0
TRATWSP128F933AD36,Caught In The Middle,A1,0_0_1
TRATYUK128F932A6F7,You're All That Matters To Me,Curtis Stigers,0_1_0
TRATYSM128F427FEF9,Kensington Blues,Jack Rose,0_1_0
TRATZTJ12903CE7F25,A Swimming Pool Down the Railway Track,Colleen,1_0_0
TRATZSD12903CC45C5,Mistake,Moby,0_0_1
TRAUACO128F932B5EB,Mary Pickford (Used To Eat Roses),Katie Melua,1_0_0
TRAUBGV128F9324652,Wretched Songs,Grandaddy,1_0_0
TRAUCAH128F42AA2C1,La noche en la isla,SlowHill,0_1_0
TRAUCME128F422A115,September Song,The Album Leaf,0_2_0
TRAUCEW128EF356822,Rosé,The Feeling,0_1_2
TRAUDUG128F93049A9,Lovers' Bridge,2002,0_2_0
TRAUEYX12903CEAF48,Need To Shout,Architecture in Helsinki,1_1_0
TRAUEHE128E078A593,Write A Letter Home,Jackie Greene,0_0_1
TRAUFLM128F42AECDC,Someday (I Will Understand),Britney Spears,0_1_0
TRAUFCU128F42882B7,Fall Line,Jack Johnson,1_3_0
TRAUFRL128F148B9B0,Life on Mars,Shane Nicholson,0_1_0
TRAUGAR128F4281BFF,AWOO,The Hidden Cameras,2_0_0
TRAUGZD128F1475CD3,Secret Garden,Kostia,0_5_0
TRAUGGQ128E0793462,Roll With It,Oasis,1_0_0
TRAUGHI128F92E5041,Morning On Earth,Pain of Salvation,0_1_1
TRAUHFI128F9326238,Seventeen Forever,Metro Station,1_0_0
TRAUIRJ128F1463586,Learn,Lamb,0_1_1
TRAUJHY128F425B3C0,Islands In The Stream,Kenny Rogers & Dolly Parton,1_0_0
TRAUJEV128F42AACAA,Take You To Sweet Harmony,Kingston Wall,0_1_0
TRAUJZG12903CD43B4,Smoked Glass and Chrome,Ott,0_1_0
TRAUJKJ128E078FA48,Fortunate Fool,Jack Johnson,0_1_0
TRAUJWD128F9309CC7,Crawling,Sunlounger,0_0_1
TRAUKYS128F14636CB,Love Is All Around,Wet Wet Wet,2_0_0
TRAUKDK128F9343673,Big Shaky,Kelly Joe Phelps,0_1_0
TRAUKOL128F4285AE5,Still Waters,Jim White,0_0_1
TRAUKTC128F425B508,If You Want Me,Glen Hansard & Markéta Irglová,0_1_3
TRAULFP128E0788467,Vidanya,Klaus Schulze,0_1_0
TRAULZJ128F148B2CA,Brand New Jones,Robin Thicke,1_0_0
TRAULGR128F4290558,Love Shoulda Brought You Home,Toni Braxton,0_0_1
TRAULQH128F4296B5E,Activated,Film School,0_1_0
TRAUMGR12903CB30A6,Sophisticated Lady,Duke Ellington,0_1_0
TRAUMIK12903CE4486,Rockin' All Over The World,Status Quo,1_0_0
TRAUMIT128F424DA18,Dope Nose,Weezer,1_0_0
TRAUMPH128F1494962,Lasciati,Subsonica,0_0_1
TRAUMSF12903CA8471,3/5 of a Mile in 10 Seconds,Jefferson Airplane,1_0_0
TRAUMMQ12903CBD77F,Reflections,Akira Yamaoka,0_1_0
TRAUNFE128F4258FE4,The Sun Doesn't Like You,Norah Jones,0_1_1
TRAUNQT128F426DDF5,La La La,The Bird And The Bee,4_1_0
TRAUODU128F9307467,Tripping Billies,Dave Matthews Band,2_1_0
TRAUOBI12903CD9E09,Wait and See,Iration,0_1_0
TRAUONA128F4255A38,November Has Come,Gorillaz,0_1_0
TRAUOQF128F92C7493,Happy In Love,Glenn Miller,1_0_0
TRAUORF128F424D160,1er Gaou,Magic System,1_0_0
TRAUOEY128F421CBD3,Valerie,Amy Winehouse,4_1_0
TRAUPZL128F424153C,Philadelphia Freedom,Elton John,1_0_0
TRAUPPG128F931AF1C,Dawn,The Cinematic Orchestra,0_3_2
TRAUPDS128F429A7E8,Elshaneed,Foy Vance,0_0_1
TRAUQUN128F146978F,You're So Great,Blur,0_0_1
TRAUQUJ128F92DDEC2,Hunters Map,Fionn Regan,0_1_0
TRAUQVM128F92C30DE,Everything I Own,Rod Stewart,0_1_0
TRAURHT128E0780FAB,14th Street,Rufus Wainwright,1_1_0
TRAURRP128F4261B94,Give It Up Or Let Me Go,Dixie Chicks,1_0_0
TRAUSJF128F92FC51C,Ceiling Poem,North Atlantic Oscillation,1_1_0
TRAUTUI128F4290E7F,Wolf in the Breast,Cocteau Twins,0_1_0
TRAUTLR128F427D3AE,Just A Song About Ping Pong,Operator Please,1_0_0
TRAUTAR128F424C833,Steppenwolf,H.O.S.H.,0_1_0
TRAUTBP128F14542E9,Long Long Journey,Enya,0_2_0
TRAUUHX128F92DDD68,The Aftermath,Kashmir,0_1_0
TRAUUAD128F92C253E,Salvation Is Here,Hillsong United,1_0_0
TRAUVPY12903CEA6E9,The North Wind,Hanne Hukkelberg,0_1_0
TRAUVEO128F92EF87E,In Un'Altra Vita,Ludovico Einaudi,2_2_1
TRAUVBB128F4240632,Little Town Flirt,Del Shannon,1_0_0
TRAUVSF128F14A0B6F,Collides with Beauty,ATB,1_3_0
TRAUVJE128F14A94ED,Death at One's Elbow,The Smiths,1_0_0
TRAUWXY128F146C6B3,Bathroom Girl,Air,0_2_1
